CURR_AGE,GENDER,ANN_INCOME,PURCHASE
30,0,382592.3333333334,0
48,1,330958.0,1
47,1,295964.0,0
45,0,429261.3333333333,0
26,1,204916.0,1
28,0,163941.33333333334,0
57,0,304248.0,1
43,0,491653.3333333333,1
32,1,204741.0,1
60,0,413381.3333333333,1
58,0,383213.3333333333,1
28,0,310549.3333333333,1
59,1,734664.0,1
60,0,91248.0,0
30,0,428208.0,1
64,0,503744.0,0
44,1,690117.3333333334,1
53,0,518184.0,1
30,0,387704.0,1
32,1,254335.0,0
48,0,627285.3333333334,1
26,1,163966.0,1
27,1,127575.0,0
57,1,578291.0,1
46,0,718752.0,1
34,1,204404.0,1
57,0,102434.66666666667,0
55,0,464176.0,0
60,1,251091.0,1
49,1,471081.0,0
51,0,213445.33333333334,0
40,1,426219.0,1
52,0,109336.0,0
65,0,425976.0,1
53,0,133680.0,1
60,1,281249.0,1
55,1,544254.0,0
63,0,195904.0,1
26,0,357410.6666666667,1
29,1,143454.0,1
61,1,592540.0,1
42,0,454544.0,1
32,1,248044.0,0
42,1,170700.0,1
35,0,197293.33333333334,0
47,1,179680.0,1
63,0,420037.3333333333,1
42,1,797578.6666666666,0
27,0,338010.6666666667,1
50,1,259167.0,1
40,1,402799.0,1
51,0,405466.6666666667,0
60,1,553234.0,1
56,1,644566.0,1
58,1,678651.0,1
31,0,415642.6666666666,0
48,1,148067.0,0
47,1,227111.0,0
43,0,585725.3333333334,1
47,0,658306.6666666666,1
42,1,426139.0,1
63,1,409688.0,1
27,0,324706.3333333334,1
30,0,444632.0,1
39,1,101626.0,0
59,1,83371.0,0
26,0,271512.0,0
40,1,489041.0,1
62,1,770399.0,1
39,0,304586.6666666667,0
60,1,74849.0,0
63,0,489917.3333333333,0
61,1,459892.0,1
42,1,505456.0,1
60,0,295602.6666666667,1
36,1,280884.0,1
45,1,421607.0,0
46,0,313162.6666666667,1
59,1,751377.0,1
45,1,351131.0,1
58,1,135836.0,0
39,1,391241.0,0
42,1,170450.0,1
46,1,462744.0,1
34,0,373660.6666666666,1
37,1,472493.0,1
44,1,256550.0,0
33,0,341828.3333333334,0
58,0,205520.0,0
42,1,154670.0,1
41,1,143755.0,1
49,0,315021.3333333333,1
55,1,595436.0,1
60,0,214293.33333333334,0
51,0,248994.66666666666,0
43,1,169728.0,1
44,1,434614.0,0
61,1,419871.0,1
31,1,205039.0,1
44,0,393154.6666666667,1
47,0,608272.0,0
49,1,106006.0,0
52,1,291038.0,1
64,1,230342.0,0
28,0,490048.0,1
65,0,262973.3333333333,0
62,0,531520.0,1
60,0,233749.33333333334,1
25,1,281613.0,1
51,0,316981.3333333333,0
59,0,435624.0,1
46,1,125312.0,1
64,1,627659.0,1
63,0,219928.0,0
41,1,283138.0,1
37,1,132925.0,0
50,1,504586.6666666667,1
25,0,353469.3333333333,1
42,0,315386.6666666667,0
35,0,407226.6666666667,1
65,0,268106.6666666667,0
46,1,671650.6666666666,1
48,1,755354.6666666666,1
29,0,385969.6666666666,1
30,0,391873.3333333334,1
60,1,446020.0,0
35,1,274052.0,1
25,0,475370.6666666667,0
44,1,106687.0,0
38,1,296900.0,1
42,0,408762.6666666667,1
41,1,126298.0,0
56,0,356682.6666666667,0
31,1,172431.0,0
35,1,228270.0,0
29,1,247588.0,1
46,0,722288.0,1
42,1,462160.0,1
63,0,167720.0,0
36,0,493749.3333333333,1
31,0,467680.0,0
62,0,283906.6666666667,1
31,1,273510.0,1
35,0,242176.0,0
53,0,432037.3333333333,1
58,1,558772.0,1
63,1,299052.0,0
50,1,393482.0,0
38,1,723341.3333333334,1
32,1,294750.0,1
57,1,511978.0,1
30,0,188642.66666666666,0
34,1,242216.0,0
40,1,699853.3333333334,1
47,1,294646.0,1
28,0,419832.0,1
42,0,293832.0,1
31,0,399392.0,1
44,1,270573.0,0
60,0,87216.0,1
48,0,330880.0,1
63,1,328352.0,1
27,0,375604.3333333334,0
63,1,424092.0,1
33,0,205978.66666666666,1
30,1,205311.0,1
36,1,315869.0,1
54,0,80698.66666666667,0
36,1,356472.0,1
52,0,117562.66666666667,0
62,0,512418.6666666667,0
27,1,164933.0,1
30,0,218114.66666666666,1
65,1,496032.0,1
48,0,763941.3333333334,1
55,0,242669.33333333334,1
47,1,435096.0,1
35,0,308864.0,1
60,1,771975.0,1
56,1,519938.0,0
44,0,440074.6666666667,1
39,1,232956.0,1
34,0,360712.6666666666,0
65,1,735060.0,1
44,1,318156.0,0
34,1,143181.0,1
61,1,200506.0,0
59,1,622139.0,1
34,1,232555.0,1
45,1,274058.0,1
63,0,258264.0,0
55,1,339057.0,0
25,0,436080.0,0
39,1,113874.0,1
45,0,320424.0,1
42,1,783720.0,0
62,1,408546.0,1
64,1,321189.0,0
46,1,480813.0,0
64,1,630375.0,0
55,1,310920.0,0
25,0,392061.3333333333,1
65,1,264136.0,1
47,0,530384.0,0
54,0,224128.0,1
54,0,375866.6666666667,1
40,0,386970.6666666667,1
60,0,250362.66666666666,0
65,1,155884.0,0
31,0,306268.3333333333,1
64,0,358440.0,1
33,1,280771.0,1
47,1,361469.0,0
41,1,236733.0,0
39,1,216043.0,0
47,1,392211.0,0
28,1,182481.0,1
31,0,442336.0,0
55,0,364802.6666666667,1
46,0,401152.0,1
53,0,80173.33333333333,0
37,0,482666.6666666667,1
55,1,218196.0,1
60,0,125765.33333333333,1
27,0,299929.0,0
35,1,287713.0,1
56,0,463824.0,1
48,0,354058.6666666667,1
31,1,162252.0,1
54,0,455194.6666666667,1
43,1,729352.0,1
38,0,508106.6666666667,1
54,0,435250.6666666667,1
62,1,329640.0,1
33,1,159936.0,0
53,1,499077.0,1
54,0,87104.0,1
47,0,697285.3333333334,1
58,1,709264.0,0
39,0,490530.6666666667,0
30,0,417093.3333333333,1
42,1,304472.0,1
47,1,712880.0,1
61,1,539859.0,1
45,1,606666.6666666666,1
35,1,205563.0,0
56,0,222261.33333333334,0
60,0,91573.33333333333,0
30,0,492453.3333333333,0
62,1,165013.0,0
37,1,746066.6666666666,1
30,0,278762.6666666667,0
35,1,267445.0,1
42,1,446712.0,1
44,1,224177.0,1
31,0,388085.3333333333,1
33,0,418625.3333333334,0
54,1,281431.0,0
57,0,393658.6666666667,0
52,1,604849.0,0
44,1,341184.0,1
25,1,103282.0,0
38,1,285895.0,0
60,1,72160.0,0
62,1,291936.0,1
42,1,379177.0,1
28,1,291183.0,0
40,1,499610.0,0
29,1,279118.0,1
34,1,236137.0,1
29,1,230589.0,0
64,0,183248.0,0
54,0,184576.0,1
31,1,276625.0,1
36,1,267623.0,0
27,1,136396.0,1
42,0,517549.3333333333,0
39,1,209550.0,1
31,0,300800.0,0
40,1,421612.0,1
43,1,319376.0,1
26,1,105111.0,0
62,0,448864.0,1
53,0,107461.33333333333,0
39,1,340054.0,0
38,0,273936.0,0
47,1,317375.0,1
59,1,297367.0,0
56,1,233872.0,0
35,0,473386.6666666667,1
25,1,160465.0,0
26,1,168333.0,1
26,1,213939.0,1
59,0,219538.66666666666,0
52,0,423008.0,1
37,1,304384.0,1
36,0,493384.0,1
51,0,383949.3333333333,0
65,0,329557.3333333333,0
57,0,505232.0,0
56,1,690219.0,1
40,1,437471.0,1
53,1,263667.0,0
29,0,448778.6666666667,1
53,1,626568.0,0
30,1,200580.0,0
53,1,134994.0,1
33,0,409229.3333333333,0
43,1,214003.0,1
33,0,461783.0,0
48,1,442794.0,1
42,0,495237.3333333333,0
49,1,288418.0,0
27,1,283316.0,1
40,1,153694.0,1
34,1,275954.0,0
26,1,141372.0,1
34,0,329725.6666666666,1
28,0,157480.0,0
62,0,323584.0,1
40,1,424530.0,1
35,0,336690.6666666667,1
30,0,443845.3333333333,1
48,1,429890.0,0
48,0,434082.6666666667,0
29,0,449957.3333333333,1
34,0,405678.3333333334,1
54,0,400496.0,0
46,1,381174.0,1
58,0,336722.6666666667,1
38,1,434328.0,1
63,0,316784.0,1
53,1,425393.0,1
44,1,431267.0,1
60,1,76595.0,0
56,1,242107.0,1
33,0,295894.0,0
51,1,722366.0,1
58,0,397562.6666666667,1
39,0,446725.3333333333,1
25,1,178120.0,1
25,1,153137.0,1
34,0,439072.0,1
36,0,689160.0,1
63,0,350413.3333333333,0
30,1,134376.0,0
60,1,527478.0,0
40,0,428064.0,1
47,0,430168.0,0
28,0,406197.6666666666,1
45,1,358097.0,1
57,0,375138.6666666667,1
64,1,599617.0,1
41,1,272962.0,0
38,1,746866.6666666666,1
32,1,221762.0,1
59,0,129090.66666666667,0
33,0,137037.33333333334,0
36,1,528712.0,1
34,0,149282.66666666666,0
37,0,336042.6666666667,1
50,0,426578.6666666667,1
26,0,170397.33333333334,0
31,0,401513.6666666666,0
30,0,387597.3333333333,1
54,0,524216.0,1
44,1,259123.0,1
60,0,457581.3333333333,1
42,0,663429.3333333334,0
30,1,162473.0,1
65,0,280074.6666666667,1
40,0,465400.0,1
47,1,624018.6666666666,0
50,1,375934.0,1
35,1,267764.0,1
56,0,498880.0,1
55,1,141451.0,0
30,1,185778.0,0
52,0,107146.66666666667,0
43,1,537384.0,1
57,0,502728.0,0
36,1,138586.0,0
63,0,102208.0,0
27,1,159304.0,1
45,1,103037.0,0
39,0,419906.6666666667,1
44,1,173136.0,1
38,0,575125.3333333334,1
44,0,347066.6666666667,1
34,0,244442.66666666666,1
56,1,375948.0,1
36,1,260184.0,1
52,0,266074.6666666667,1
59,1,383810.0,1
49,1,446297.0,1
65,0,370672.0,1
56,0,357554.6666666667,0
51,1,765624.0,1
35,0,409810.6666666667,1
55,0,426674.6666666667,1
60,0,325034.6666666667,0
50,1,658960.0,0
65,1,471103.0,1
32,1,229885.0,0
35,1,114573.0,0
61,1,544013.0,1
55,0,264786.6666666667,0
35,0,409083.3333333334,0
37,1,249121.0,1
31,0,302339.3333333333,1
31,0,372416.0,1
46,0,375925.3333333333,0
30,1,224771.0,1
30,1,104883.0,0
51,0,253112.0,1
45,0,276893.3333333333,1
62,0,163834.66666666666,0
50,1,368169.0,0
34,1,213552.0,1
36,1,359967.0,1
54,0,81069.33333333333,0
31,0,300493.3333333333,0
36,1,268748.0,1
37,1,619365.3333333334,1
58,1,265824.0,0
39,0,362168.0,1
28,0,169045.33333333334,0
33,0,394837.3333333333,0
49,0,499317.3333333333,0
45,1,438963.0,0
36,1,387366.0,1
44,1,685368.0,1
36,0,477656.0,1
61,1,351611.0,0
42,0,295584.0,0
56,0,356434.6666666667,1
60,1,114338.0,0
32,1,191496.0,1
39,0,681706.6666666666,1
43,1,434655.0,0
42,1,328670.0,0
56,0,504976.0,1
49,1,391539.0,1
40,1,485997.0,0
45,0,382069.3333333333,1
55,0,282338.6666666667,1
45,1,421435.0,1
32,1,297214.0,0
50,0,557064.0,1
38,1,328239.0,0
47,0,470490.6666666667,0
48,1,167311.0,1
65,1,230686.0,1
42,1,166934.0,0
52,1,340639.0,0
52,0,442912.0,1
58,1,530775.0,1
28,1,194571.0,0
37,0,790282.6666666666,1
48,0,479725.3333333333,0
34,0,242640.0,0
57,1,299954.0,1
46,0,459509.3333333333,0
47,1,154735.0,0
46,1,329133.0,1
32,1,174160.0,1
39,1,122766.0,0
44,1,481938.0,0
62,1,145438.0,0
34,0,345050.6666666667,0
55,0,434498.6666666667,1
36,1,185235.0,1
37,1,190367.0,1
35,1,212180.0,1
44,1,198191.0,1
38,1,116427.0,0
26,0,301445.3333333333,0
48,1,206386.0,1
34,1,135712.0,0
25,0,159986.66666666666,0
64,0,300277.3333333333,0
43,1,517962.6666666667,1
52,1,588398.0,1
57,1,450161.0,1
43,1,559152.0,1
30,0,369659.0,1
60,1,303017.0,0
25,1,226250.0,1
35,1,215677.0,1
26,0,204933.33333333334,0
43,1,263444.0,1
33,0,423963.6666666666,1
39,1,724034.6666666666,1
41,1,450466.0,1
59,0,265501.3333333333,1
52,1,137272.0,0
44,1,129296.0,1
33,1,266609.0,1
36,1,305736.0,1
32,1,136819.0,0
28,1,183860.0,1
42,1,414716.0,1
46,0,389282.6666666667,1
51,0,374368.0,1
29,1,118005.0,0
46,1,199853.0,1
41,1,675226.6666666666,0
53,0,305744.0,1
62,0,337232.0,0
58,0,242082.66666666666,1
43,1,509016.0,1
57,0,98946.66666666667,0
47,0,672250.6666666666,1
27,1,196653.0,1
61,1,519909.0,1
35,0,480229.3333333333,1
44,1,199086.0,0
58,1,196384.0,1
45,1,260598.0,1
56,1,112166.0,0
45,1,227338.0,0
43,1,271382.0,1
49,1,229839.0,1
30,0,353357.3333333334,0
37,1,149108.0,0
46,0,488493.3333333333,1
29,0,188725.33333333334,0
41,0,713093.3333333334,0
32,0,320796.3333333334,0
52,1,331416.0,0
49,0,753040.0,1
32,0,441782.6666666666,0
29,0,135624.0,0
28,1,116656.0,0
46,1,115422.0,0
55,0,296765.3333333333,1
26,0,408224.0,1
44,0,485701.3333333333,0
41,0,319325.3333333333,0
51,0,423384.0,0
28,1,286231.0,1
36,0,668146.6666666666,1
46,1,379397.0,1
53,1,727484.0,1
42,1,354634.0,1
53,0,217136.0,0
56,0,311021.3333333333,1
59,1,526693.0,1
30,0,136906.66666666666,0
32,1,158310.0,1
65,1,443396.0,0
43,1,233359.0,1
48,0,303821.3333333333,1
26,1,143933.0,0
28,1,213143.0,0
60,1,617497.0,1
42,0,384376.0,0
25,1,140129.0,1
49,1,794402.6666666666,1
59,1,704644.0,0
34,0,432490.3333333334,0
53,0,110146.66666666667,1
36,0,423562.6666666667,1
39,0,569698.6666666666,1
43,1,268915.0,1
40,1,429331.0,1
29,1,173831.0,1
40,1,380789.0,0
32,1,211559.0,1
42,0,358789.3333333333,1
36,1,396632.0,0
45,0,345458.6666666667,1
60,1,585984.0,0
64,1,143793.0,1
36,1,187128.0,1
28,0,275528.0,0
47,0,765706.6666666666,1
49,0,631554.6666666666,1
53,0,268586.6666666667,0
31,1,275874.0,0
28,1,158178.0,1
25,1,253486.0,0
62,0,95410.66666666667,0
51,0,226344.0,1
58,1,88410.0,1
35,1,230348.0,1
38,1,338224.0,1
41,1,360503.0,1
52,1,106731.0,0
62,0,151093.33333333334,1
28,1,297775.0,1
28,1,130473.0,0
45,0,776536.0,1
41,1,397290.0,1
30,0,434045.6666666666,0
39,1,278949.0,1
39,1,618733.3333333334,0
39,0,388922.6666666667,0
61,1,638401.0,0
59,1,274432.0,1
41,1,562712.0,1
38,0,757530.6666666666,1
51,1,579707.0,1
43,0,734810.6666666666,1
39,1,700248.0,1
26,0,484666.6666666667,0
47,1,143588.0,0
46,0,468592.0,0
33,1,150661.0,0
49,1,526829.3333333334,1
54,0,192525.33333333334,1
39,1,318566.0,1
27,0,413899.0,1
28,1,126127.0,1
48,1,110236.0,1
46,0,637029.3333333334,1
62,0,416096.0,1
43,1,799130.6666666666,1
56,1,681910.0,1
28,1,164668.0,1
52,0,370928.0,0
30,0,323296.3333333334,1
47,1,200544.0,1
27,0,486261.3333333333,1
54,1,399965.0,1
47,1,100929.0,0
46,0,389181.3333333333,0
55,0,289984.0,1
30,0,346084.0,0
26,0,393117.3333333334,1
25,0,378229.3333333333,1
31,0,366317.3333333334,0
49,1,113135.0,0
37,0,356501.3333333333,1
40,0,379576.0,0
26,1,198084.0,0
32,1,145278.0,1
34,0,308157.3333333333,1
64,0,204866.66666666666,1
42,1,111385.0,1
58,1,371837.0,0
47,1,136671.0,0
38,1,258498.0,1
41,1,402912.0,1
65,0,232637.33333333334,1
53,1,511533.0,0
63,0,225501.33333333334,0
50,0,341429.3333333333,0
61,1,541205.0,1
31,0,411144.0,1
46,1,410230.0,0
25,0,183808.0,0
35,0,222784.0,0
38,0,382706.6666666667,0
29,0,181253.33333333334,1
42,1,690421.3333333334,1
32,1,225331.0,0
58,0,494754.6666666667,0
34,0,188637.33333333334,1
43,1,342276.0,0
36,1,213550.0,0
40,1,195896.0,1
44,0,504157.3333333333,1
62,1,398849.0,0
52,0,458205.3333333333,1
54,1,289650.0,1
29,0,437755.3333333334,1
32,0,342814.3333333334,1
30,0,459018.6666666667,1
49,1,223842.0,1
26,0,342354.6666666667,1
45,1,259118.0,0
60,1,258500.0,1
44,0,680736.0,1
65,0,240042.66666666666,1
27,1,101023.0,0
58,0,409442.6666666667,0
45,0,427130.6666666667,1
61,1,405995.0,1
44,1,759754.6666666666,0
30,0,469130.6666666667,1
60,0,137842.66666666666,0
56,0,520664.0,0
33,0,380776.6666666666,0
27,1,220269.0,1
46,0,344861.3333333333,0
56,1,168300.0,1
39,1,559128.0,1
39,0,414386.6666666667,0
32,0,179640.0,1
63,1,374140.0,0
28,1,172135.0,0
50,0,496098.6666666667,1
60,1,401447.0,0
41,1,162364.0,1
56,0,97645.33333333333,0
65,0,140570.66666666666,1
43,1,156002.0,1
55,0,127370.66666666667,0
64,0,373789.3333333333,1
54,0,270648.0,0
40,1,429014.0,0
51,1,208136.0,0
46,1,335203.0,1
45,0,313464.0,0
49,1,765096.0,0
52,1,467873.0,1
64,0,160637.33333333334,0
54,0,242082.66666666666,1
50,0,674674.6666666666,1
61,1,229711.0,0
63,0,188816.0,1
44,1,301013.0,1
57,0,431477.3333333333,1
48,1,442789.0,0
31,1,222037.0,1
41,1,396688.0,1
43,1,187663.0,0
59,1,552907.0,1
51,0,425850.6666666667,0
50,0,671445.3333333334,1
52,0,290600.0,0
34,0,400534.3333333334,1
55,0,203970.66666666666,1
48,0,606408.0,0
65,1,376320.0,0
28,0,439099.3333333334,1
37,1,112463.0,0
29,1,110025.0,0
57,1,706004.0,1
53,0,358762.6666666667,1
26,0,452264.0,0
64,0,475546.6666666667,0
36,0,400202.6666666667,1
36,0,603552.0,1
48,0,300701.3333333333,0
45,0,267722.6666666667,1
59,1,186565.0,0
62,1,609180.0,1
58,1,718078.0,1
29,1,220299.0,0
31,1,287176.0,1
32,1,137238.0,0
29,0,171040.0,1
37,1,233270.0,1
65,0,133994.66666666666,0
25,0,414932.0,0
31,1,186785.0,0
48,0,405282.6666666667,0
27,1,148145.0,0
45,0,361141.3333333333,0
39,0,565152.0,0
48,0,715264.0,1
65,1,517722.0,1
33,0,373247.3333333334,1
48,0,399458.6666666667,0
40,1,132936.0,0
31,0,414325.6666666666,1
35,0,324306.0,1
49,0,391293.3333333333,1
45,1,351340.0,1
47,0,476016.0,0
51,0,390368.0,0
61,1,219923.0,1
59,1,360675.0,1
38,0,443141.3333333333,0
64,0,163629.33333333334,1
54,1,588268.0,1
38,0,462917.3333333333,1
52,0,141245.33333333334,1
42,1,471648.0,0
42,1,177319.0,1
53,0,98736.0,0
55,1,742864.0,1
40,0,274082.6666666667,1
47,1,479078.0,0
65,0,253224.0,0
47,0,343549.3333333333,0
34,1,225456.0,0
61,1,312108.0,0
58,0,260538.66666666666,1
54,1,679220.0,1
47,1,290013.0,1
52,0,108824.0,0
45,0,491133.3333333333,1
46,1,201830.0,1
56,0,288568.0,1
65,0,332330.6666666667,0
52,1,275012.0,0
40,1,451856.0,1
48,1,241161.0,1
32,1,194437.0,1
41,0,453874.6666666667,1
42,1,569698.6666666666,1
34,1,171285.0,1
28,0,147360.0,0
37,0,328117.3333333333,0
35,0,444271.0,1
34,0,427546.6666666667,1
30,0,342565.6666666666,0
28,1,119325.0,0
34,1,257810.0,1
53,1,590880.0,1
57,0,442552.0,0
57,1,712871.0,1
32,0,353826.3333333334,1
45,0,431426.6666666667,1
52,1,374375.0,1
28,0,157258.66666666666,1
59,1,424653.0,0
25,0,316424.0,1
50,0,335800.0,1
46,0,450682.6666666667,1
25,0,432610.6666666666,0
35,1,242775.0,1
42,1,323593.0,1
35,1,229755.0,1
65,1,83087.0,0
33,1,153144.0,0
59,1,381482.0,0
35,1,199634.0,0
64,1,321800.0,0
31,0,410556.0,0
25,0,345640.0,1
39,1,322126.0,1
35,0,138325.33333333334,0
59,1,108407.0,0
25,0,443216.0,1
42,1,296808.0,0
43,0,389797.3333333333,1
57,1,546590.0,0
27,0,217160.0,1
50,0,547378.6666666666,1
39,1,204225.0,1
55,1,200474.0,1
31,1,233083.0,1
58,0,205645.33333333334,1
53,1,380997.0,1
56,1,646954.0,0
30,1,244812.0,0
52,1,592811.0,0
52,0,152930.66666666666,1
51,1,775570.0,1
64,1,793171.0,1
59,0,224200.0,1
52,0,111786.66666666667,0
29,1,252588.0,1
32,1,255352.0,0
64,1,533460.0,0
55,0,298002.6666666667,1
30,1,291403.0,0
39,0,305128.0,1
54,1,501096.0,1
39,1,364811.0,0
55,0,423466.6666666667,0
60,1,255439.0,0
37,0,586136.0,1
33,0,235930.66666666666,1
40,0,775581.3333333334,1
58,0,129754.66666666667,1
29,1,131760.0,0
65,0,237240.0,0
62,0,481376.0,0
32,0,334235.3333333334,0
35,1,124592.0,1
49,1,303467.0,1
47,1,520664.0,1
44,1,144896.0,1
32,1,196958.0,0
38,1,482878.0,0
58,0,103125.33333333333,1
51,1,247938.0,0
59,1,570218.0,1
51,0,192408.0,0
27,1,162709.0,1
39,0,681416.0,1
41,1,493203.0,0
28,0,188405.33333333334,1
32,1,155844.0,1
56,0,263565.3333333333,1
28,1,248146.0,0
56,0,500912.0,0
54,0,451416.0,0
31,1,203447.0,0
34,0,395240.0,1
63,1,785510.0,1
55,1,148294.0,0
29,0,304098.6666666667,0
53,1,413082.0,1
47,1,360390.0,1
50,1,112783.0,1
45,1,600952.0,1
34,0,167901.33333333334,1
45,1,177084.0,0
63,1,628278.0,1
45,1,324522.0,1
55,1,675691.0,1
30,1,148333.0,0
45,1,283531.0,1
37,1,487139.0,1
28,1,180428.0,0
64,1,200315.0,0
53,1,245570.0,1
58,1,710986.0,0
62,0,301392.0,1
62,0,280882.6666666667,1
31,1,118816.0,1
34,0,331032.0,0
40,1,389798.0,0
46,1,697672.0,0
43,1,488839.0,1
39,0,698514.6666666666,0
58,1,471549.0,0
61,1,86400.0,0
30,0,135714.66666666666,0
50,1,117731.0,0
45,1,236467.0,1
37,1,741765.3333333334,0
53,0,503256.0,1
35,1,254693.0,1
59,1,628038.0,1
50,1,346642.0,1
65,0,220221.33333333334,1
44,1,424518.0,1
25,1,193994.0,1
58,0,145765.33333333334,1
39,0,610888.0,1
47,1,344976.0,0
48,1,345142.0,0
25,0,460424.0,1
34,1,123212.0,0
49,0,330786.6666666667,1
27,1,275767.0,1
31,0,185765.33333333334,0
34,0,186813.33333333334,0
55,0,491824.0,1
52,0,395549.3333333333,0
27,0,393554.6666666667,1
53,1,158609.0,1
36,1,110269.0,0
27,0,443072.0,0
50,1,785832.0,1
56,0,445722.6666666667,1
53,1,236594.0,1
28,1,184795.0,0
57,0,362552.0,1
28,1,114094.0,1
63,0,183938.66666666666,0
54,0,413992.0,1
41,1,432471.0,1
36,1,108584.0,1
44,0,606168.0,1
51,0,140325.33333333334,0
34,0,380445.3333333333,1
30,1,248453.0,1
60,1,310073.0,1
38,1,543754.6666666666,1
30,1,155394.0,1
39,1,494627.0,1
38,1,213164.0,1
26,1,162513.0,1
44,0,719037.3333333334,1
64,0,336618.6666666667,1
33,0,354042.6666666666,0
32,0,391876.6666666666,1
37,1,615181.3333333334,0
54,0,440861.3333333333,1
37,1,408978.0,1
28,1,121247.0,1
45,0,653261.3333333334,0
29,1,260345.0,1
28,0,349755.0,0
56,0,349413.3333333333,1
40,1,476988.0,0
56,1,764566.0,0
53,0,357826.6666666667,1
39,1,403592.0,0
35,1,111433.0,0
26,0,498717.3333333333,1
25,1,154829.0,1
54,1,775784.0,1
38,1,344107.0,0
63,0,108632.0,0
65,0,168680.0,1
64,1,497950.0,1
48,1,489096.0,0
58,0,397272.0,0
56,1,292735.0,1
65,1,646994.0,1
37,1,248737.0,0
36,1,743725.3333333334,1
44,0,268656.0,0
39,1,368688.0,1
65,0,463674.6666666667,0
54,1,769461.0,1
32,0,252813.33333333334,1
59,0,300981.3333333333,1
62,0,223605.33333333334,0
34,1,234613.0,0
53,1,777249.0,1
36,0,754045.3333333334,1
33,0,359674.6666666667,1
62,0,434037.3333333333,1
42,1,352936.0,0
29,0,449098.6666666667,1
60,0,471456.0,1
43,1,694669.3333333334,1
50,1,552816.0,1
51,0,524618.6666666666,1
47,1,228054.0,1
65,1,432642.0,1
40,1,495973.0,0
48,1,361352.0,1
58,1,726434.0,0
59,1,683556.0,1
65,0,209914.66666666666,0
52,0,466024.0,1
41,1,661965.3333333334,1
53,0,412536.0,0
55,1,733496.0,0
56,0,405877.3333333333,1
38,1,180323.0,0
59,0,131464.0,0
41,1,336975.0,1
43,1,339711.0,0
31,0,389389.6666666666,0
61,1,72975.0,0
32,1,107517.0,0
64,1,253985.0,0
59,0,439229.3333333333,1
33,1,180563.0,0
62,1,276816.0,1
46,0,407341.3333333333,1
54,0,387824.0,1
53,1,224743.0,0
38,0,631848.0,0
57,1,89726.0,0
53,1,148184.0,0
30,0,198178.66666666666,1
50,1,311480.0,1
47,1,444328.0,0
52,1,133086.0,0
43,1,701826.6666666666,1
51,0,423058.6666666667,0
58,0,123202.66666666667,0
36,0,652989.3333333334,1
38,1,123901.0,0
25,0,322421.3333333333,0
38,0,686338.6666666666,1
27,1,236077.0,1
26,1,201781.0,1
62,1,697452.0,1
55,0,361048.0,1
26,0,323064.0,0
54,1,662864.0,0
46,1,474731.0,0
28,0,471965.3333333333,0
35,0,489122.6666666667,1
43,0,687728.0,1
47,1,258951.0,1
30,0,329248.0,1
52,0,402282.6666666667,1
27,1,183709.0,0
36,0,457464.0,0
40,0,783640.0,1
54,1,134457.0,1
38,1,160654.0,0
45,0,759946.6666666666,1
41,0,599170.6666666666,0
59,1,719280.0,0
25,0,415885.3333333333,1
52,1,543784.0,1
46,1,106423.0,0
34,1,270216.0,1
29,0,371002.6666666667,1
56,0,167677.33333333334,0
40,1,225305.0,0
26,1,271328.0,0
32,1,170908.0,1
32,0,357180.3333333334,1
54,0,295072.0,1
51,1,240167.0,0
64,1,308737.0,0
26,1,121528.0,0
56,1,151529.0,1
40,0,437925.3333333333,1
29,1,120511.0,0
54,1,219907.0,0
62,0,332408.0,0
65,0,112221.33333333333,0
52,0,458746.6666666667,0
46,1,368070.0,1
60,0,344517.3333333333,0
25,0,307378.6666666667,0
63,1,655364.0,1
60,0,252440.0,0
51,0,422285.3333333333,0
35,1,157474.0,1
25,1,229889.0,1
60,0,187944.0,0
40,1,324768.0,1
63,1,147204.0,0
55,0,381709.3333333333,1
59,0,309818.6666666667,1
29,1,241241.0,1
53,0,330400.0,1
44,1,110852.0,1
31,0,202448.0,0
35,0,478402.6666666667,1
43,1,308616.0,1
29,1,286844.0,1
45,1,373641.0,0
53,1,603984.0,1
59,1,592244.0,0
36,1,412030.0,1
32,0,361913.6666666666,0
56,1,477149.0,0
63,1,646580.0,1
62,1,722489.0,1
50,0,269354.6666666667,1
38,1,474682.0,0
50,0,530917.3333333334,1
30,1,270900.0,0
29,0,310016.0,1
25,0,305225.6666666667,0
42,1,343767.0,0
41,1,381605.0,0
47,1,389867.0,0
44,1,217186.0,1
57,1,660626.0,1
51,0,374338.6666666667,0
58,0,362794.6666666667,1
28,0,440764.0,1
30,0,315127.6666666667,1
32,1,150456.0,0
55,1,619032.0,0
64,0,172938.66666666666,1
33,0,370103.0,1
33,1,286233.0,1
62,1,482459.0,0
27,1,111300.0,1
53,1,754280.0,1
40,1,117229.0,0
64,1,336749.0,0
33,0,198653.33333333334,1
60,1,318953.0,1
26,0,397274.6666666667,1
40,1,474996.0,1
43,0,772818.6666666666,1
51,0,345592.0,1
43,1,207737.0,0
48,1,616157.3333333334,0
28,1,293923.0,1
54,0,238074.66666666666,0
61,0,420245.3333333333,1
65,1,533718.0,1
51,0,142376.0,0
30,1,276262.0,1
25,0,170925.33333333334,0
46,1,464245.0,1
30,1,168257.0,1
62,1,567857.0,1
42,1,474868.0,0
47,1,352351.0,1
35,0,364680.0,0
50,1,730248.0,0
